symbol,code,name,current,percent,high52w,low52w,marketcapital,amount,volume,pe_ttm
SH603536,SH603536,惠发食品,12.34,-2.68,19.37,7.94,2990978825.0,202559611.0,16062020,
SH603538,SH603538,美诺华,19.36,-3.78,31.15,11.3721,4271170559.0,140662044.0,7201694,42.934
SH603551,SH603551,奥普科技,12.21,1.92,,,4763837117.0,112380581.0,9298774,16.134
SH603556,SH603556,海兴电力,33.01,-4.32,40.91,24.2658,16051580252.0,251505897.0,7488280,17.025
SH603557,SH603557,ST起步,2.44,-5.06,3.76,1.89,1521186007.0,47725546.0,19240100,
SH603558,SH603558,健盛集团,11.37,-3.23,13.5,7.4287,3895794617.0,65137922.0,5676900,10.52
SH603559,SH603559,ST通脉,8.49,4.94,10.51,6.53,3406841552.0,17199643.0,2036093,
SH603565,SH603565,中谷物流,10.15,-1.93,,,21315640495.0,152929322.0,14887982,9.974
SH603566,SH603566,普莱柯,13.38,-3.18,15.5704,10.8324,4630313213.0,61668407.0,4538074,32.229
SH603567,SH603567,珍宝岛,10.15,-4.15,13.3175,9.7806,9551114627.0,97505204.0,9470516,
SH603568,SH603568,伟明环保,23.3,-1.85,24.38,17.7598,39716204173.0,132312525.0,5665257,14.559
SH603569,SH603569,长久物流,7.85,-4.27,10.2201,6.4197,4737531920.0,70450476.0,8826000,70.832
SH603577,SH603577,汇金通,9.19,-5.65,12.86,6.6501,3116688329.0,97793993.0,10484540,23.594
SH603578,SH603578,三星新材,12.31,-5.96,15.85,10.91,2220195064.0,46526886.0,3711062,
SH603579,SH603579,荣泰健康,23.85,-3.48,44.84,12.7371,4850030201.0,109705229.0,4527671,30.264
SH603580,SH603580,*ST艾艾,15.73,-4.72,23.5785,12.729,2055489436.0,31195405.0,1947600,
SH603583,SH603583,捷昌驱动,34.15,0.09,52.465,19.7835,13174078113.0,215605490.0,6329836,35.716
SH603585,SH603585,苏利股份,17.7,-4.84,24.02,11.14,3307899227.0,47594441.0,2641543,27.616
SH603586,SH603586,金麒麟,17.51,-4.05,24.15,10.9333,3432884178.0,43573579.0,2448300,21.815
SH603587,SH603587,地素时尚,12.84,-2.73,15.1239,10.4194,6087351385.0,71375342.0,5513760,23.365
SH603588,SH603588,高能环境,6.8,-5.95,8.71,4.5827,10357994308.0,291166170.0,41955536,18.269
SH603589,SH603589,口子窖,31.07,-2.45,41.1861,31.07,18583571995.0,151526427.0,4821300,17.102
SH603590,SH603590,康辰药业,42.76,-3.85,67.98,21.3923,6814082957.0,73332318.0,1692300,119.292
SH603595,SH603595,ST东尼,16.27,-4.91,28.28,14.4893,3781836644.0,156334810.0,9411146,95.695
SH603596,SH603596,伯特利,44.76,-2.06,66.9421,41.5359,27147424303.0,445619362.0,10015882,20.53
SH603598,SH603598,引力传媒,17.77,1.54,27.17,13.59,4785301550.0,437666897.0,24584400,
SH603599,SH603599,广信股份,11.49,-3.45,12.9,10.1828,10458994774.0,206925826.0,17816673,14.426
SH603600,SH603600,永艺股份,11.99,-2.52,14.1544,7.9157,3961893708.0,204051500.0,16873699,15.072
SH603601,SH603601,再升科技,4.45,-4.71,6.6826,2.8107,4584136163.0,121289784.0,26857218,56.503
SH603602,SH603602,纵横通信,14.51,-1.96,21.5218,13.0903,3327698646.0,85838985.0,5893669,117.738
SH603605,SH603605,珀莱雅,71.33,-1.2,98.8516,69.53,28244967937.0,309843262.0,4326169,17.894
SH603606,SH603606,东方电缆,58.04,-1.51,73.94,44.8026,39914999959.0,302168343.0,5186475,40.318
SH603607,SH603607,京华激光,22.78,-3.76,35.7989,14.1115,4066612704.0,94971248.0,4111100,37.659
SH603608,SH603608,天创时尚,7.2,-2.31,9.19,3.26,3021955301.0,58352716.0,8081439,
SH603609,SH603609,禾丰股份,7.55,-1.95,9.3217,7.195,6889307307.0,49881781.0,6538886,37.76
SH603610,SH603610,麒盛科技,18.9,-5.45,21.91,8.4113,6671541637.0,156709628.0,8149071,43.92
SH603611,SH603611,诺力股份,22.25,-2.88,29.5,13.7745,5731617600.0,89887695.0,4009620,11.57
SH603612,SH603612,索通发展,22.87,-7.33,31.22,12.7871,11391648977.0,715474310.0,30672546,16.054
SH603613,SH603613,国联股份,27.0,-1.93,33.46,20.3623,19454520951.0,233399397.0,8586879,13.553
SH603615,SH603615,茶花股份,23.38,-5.19,29.68,19.04,5653751600.0,107268858.0,4481000,
SH603616,SH603616,韩建河山,5.63,-4.74,8.0,2.76,2203120340.0,161770170.0,28054800,
SH603617,SH603617,君禾股份,7.25,-5.1,10.39,5.2964,2830917193.0,71521280.0,9697274,58.494
SH603618,SH603618,杭电股份,7.83,-4.86,12.23,4.7923,5413471073.0,205751516.0,25976807,
SH603619,SH603619,中曼石油,23.26,-8.5,26.66,13.9697,10753992603.0,641901853.0,26914457,21.057
SH603626,SH603626,科森科技,11.41,-4.36,18.49,5.94,6331177263.0,277258540.0,24013806,
SH603628,SH603628,清源股份,13.64,-8.88,16.77,9.9349,3725099004.0,348655428.0,24881006,40.686
SH603629,SH603629,利通电子,24.56,-5.57,36.4288,15.9121,6436684800.0,284862919.0,11359287,34.263
SH603630,SH603630,拉芳家化,21.07,-9.96,31.19,10.9757,4745060501.0,184363138.0,8494430,
SH603633,SH603633,徕木股份,9.84,-6.37,13.37,6.1849,4199818449.0,178363786.0,17838086,260.62
SH603636,SH603636,南威软件,13.13,0.38,19.93,9.8,7620133667.0,1149534693.0,85418465,
SH603637,SH603637,镇海股份,9.99,-4.13,13.25,7.1654,2384471911.0,62700286.0,6164054,25.711
SH603638,SH603638,艾迪精密,18.88,0.8,24.5108,15.5262,15690951711.0,251651271.0,13243758,41.338
SH603639,SH603639,海利尔,12.56,-4.92,15.75,10.5826,4268871900.0,60148009.0,4702774,22.071
SH603648,SH603648,畅联股份,10.16,-4.33,12.183,8.2065,3682114048.0,58271413.0,5647500,33.564
SH603650,SH603650,彤程新材,42.87,2.81,48.18,27.2833,26413977788.0,2027190415.0,47021807,46.157
SH603655,SH603655,朗博科技,36.45,-5.37,48.0,20.38,3863700000.0,76333077.0,2062646,93.74
SH603656,SH603656,泰禾智能,22.2,-3.77,26.5,16.2567,4070932948.0,88985241.0,3958600,133.145
SH603657,SH603657,春光科技,30.94,-3.94,48.41,12.4834,4182780147.0,439907455.0,13403862,289.847
SH603658,SH603658,安图生物,37.03,0.43,45.5903,36.49,21159859159.0,123245425.0,3340159,19.275
SH603659,SH603659,璞泰来,26.4,-6.52,32.15,14.156,56400935606.0,1508100038.0,56148706,34.142
SH603660,SH603660,苏州科达,9.99,-5.22,11.12,5.41,5784506963.0,444779513.0,43781067,
SH603661,SH603661,恒林股份,31.33,-4.77,35.26,21.9338,4356970081.0,36353632.0,1140215,15.795
SH603662,SH603662,柯力传感,60.32,-0.05,90.506,43.6647,16939657638.0,339795825.0,5652470,52.288
SH603663,SH603663,三祥新材,30.52,-4.92,39.55,15.6925,12919108370.0,447700501.0,14435595,168.22
SH603665,SH603665,康隆达,33.81,2.05,34.29,12.73,5447164837.0,219928711.0,6609948,
SH603666,SH603666,亿嘉和,30.8,-1.72,41.6,21.18,6330336936.0,170147597.0,5445450,
SH603667,SH603667,五洲新春,42.88,2.34,53.0227,16.3154,15702774778.0,847390997.0,19817450,171.39
SH603668,SH603668,天马科技,15.22,1.33,16.68,10.57,7665120813.0,683799576.0,45788536,279.792
SH603669,SH603669,灵康药业,5.11,-3.95,9.54,3.45,3685566973.0,46362927.0,8938400,
SH603676,SH603676,卫信康,10.96,-3.61,14.94,7.7757,4769370040.0,26670430.0,2402100,21.476
SH603677,SH603677,奇精机械,19.01,-2.21,30.6187,11.6313,3661342444.0,54150381.0,2817000,53.531
SH603678,SH603678,火炬电子,30.38,-1.11,42.8151,25.1333,14447714250.0,217145359.0,7165870,50.014
SH603679,SH603679,华体科技,15.0,-4.7,20.35,9.44,2471883165.0,114903837.0,7600200,
SH603680,SH603680,今创集团,10.25,-3.67,13.9182,6.4913,8033117362.0,35199793.0,3387900,15.92
SH603681,SH603681,永冠新材,17.0,-6.28,20.23,10.5383,3249228581.0,107173646.0,6196043,21.973
SH603682,SH603682,锦和商管,5.87,-4.4,,,2773575000.0,62263947.0,10429300,44.056
SH603683,SH603683,晶华新材,26.4,2.25,36.61,8.16,7645510250.0,375996993.0,14657300,119.245
SH603685,SH603685,晨丰科技,18.1,-3.26,23.23,10.1937,3643875149.0,61943999.0,3382820,154.144
SH603686,SH603686,福龙马,25.37,-8.71,36.65,8.4855,10539469349.0,1857271360.0,70680361,73.534
SH603687,SH603687,大胜达,8.61,-4.01,10.09,5.7035,4735774349.0,129635700.0,14868624,41.374
SH603688,SH603688,石英股份,35.9,-4.34,46.2303,24.6363,19446250575.0,433933655.0,11875384,124.804
SH603689,SH603689,皖天然气,8.27,-3.39,9.19,7.5192,4350253900.0,88086210.0,10519656,13.945
SH603690,SH603690,至纯科技,27.73,-3.21,40.43,22.5644,10638466145.0,498311924.0,17733776,
SH603693,SH603693,江苏新能,11.88,-2.94,17.2805,8.9665,10590733454.0,62995233.0,5252970,27.634
SH603696,SH603696,安记食品,11.52,-5.81,17.499,7.2457,2709504000.0,129208848.0,10919557,67.332
SH603697,SH603697,有友食品,12.1,-3.97,15.7519,8.2472,5175074386.0,97007044.0,7846980,24.658
SH603698,SH603698,航天工程,17.87,-4.03,22.56,14.2435,9578141300.0,98073872.0,5407096,48.838
SH603699,SH603699,纽威股份,48.5,-1.56,56.0,19.9057,37613017160.0,251129123.0,5135750,26.093
SH603700,SH603700,宁水集团,12.27,-4.88,16.5164,8.8775,2474848988.0,53062487.0,4270300,26.725
SH603701,SH603701,德宏股份,16.53,-4.28,22.09,12.251,4320312224.0,64408320.0,3827760,101.696
SH603703,SH603703,盛洋科技,11.06,-4.57,14.2,8.46,4589702247.0,117887601.0,10509100,
SH603706,SH603706,东方环宇,20.09,-4.24,25.17,14.9707,3804698724.0,44384911.0,2178700,17.78
SH603707,SH603707,健友股份,9.84,-1.7,14.7291,9.49,15897848095.0,160685228.0,16251494,24.465
SH603708,SH603708,家家悦,11.55,-2.7,14.2162,9.0147,7372811696.0,106973341.0,9170951,49.259
SH603709,SH603709,中源家居,14.69,-6.85,20.36,9.38,1852074068.0,58227943.0,3859074,
SH603711,SH603711,香飘飘,13.51,-2.74,20.4142,12.2799,5577929091.0,69834387.0,5086400,38.139
SH603712,SH603712,七一二,19.58,-0.86,26.25,15.3,15115760000.0,215149143.0,10920300,
SH603713,SH603713,密尔克卫,54.92,-3.05,70.87,42.6306,8684344341.0,92975462.0,1666613,14.481
SH603716,SH603716,塞力医疗,20.6,-3.83,38.12,6.4,4329499837.0,200332451.0,9617192,
SH603717,SH603717,天域生物,8.44,-8.76,12.29,5.9,2448834266.0,180208233.0,20945700,
SH603718,SH603718,海利生物,6.66,-3.2,8.5709,6.1164,4366710252.0,60764162.0,9013601,25.486
SH603719,SH603719,良品铺子,11.97,-3.7,,,4799970000.0,76942782.0,6330400,
SH603721,SH603721,*ST天择,19.49,-2.35,37.79,15.59,2533700000.0,35417869.0,1823600,
SH603722,SH603722,阿科力,39.59,-4.53,57.38,32.3627,3868739590.0,127062540.0,3220004,
SH603725,SH603725,天安新材,9.03,-3.73,12.22,5.5831,2752864850.0,46463717.0,5088984,23.281
SH603726,SH603726,朗迪集团,21.5,-5.58,29.0,12.1192,3991500800.0,89998225.0,4100540,18.559
SH603727,SH603727,博迈科,13.79,-4.17,16.12,10.7268,3884908830.0,66674203.0,4797100,131.975
SH603728,SH603728,鸣志电器,64.64,1.43,92.4593,47.0293,27076564800.0,491125159.0,7618055,336.463
SH603729,SH603729,龙韵股份,17.02,-3.51,21.4676,11.9931,1588612760.0,82989974.0,4815400,
SH603730,SH603730,岱美股份,7.31,0.14,8.33,5.1876,15706150480.0,160314400.0,21769079,25.176
SH603733,SH603733,仙鹤股份,21.86,-2.71,26.95,17.8263,15470847427.0,43598312.0,1972039,16.035
SH603737,SH603737,三棵树,44.48,1.25,50.9134,25.959,32818121199.0,360866577.0,8014517,49.335
SH603738,SH603738,泰晶科技,15.6,-0.76,18.0476,12.0516,6019844875.0,365019277.0,23445406,157.65
SH603739,SH603739,蔚蓝生物,14.99,-3.85,17.3533,10.8409,3792902701.0,93277744.0,6126840,45.386
SH603755,SH603755,日辰股份,36.02,-6.25,41.22,23.3529,3552064790.0,90463245.0,2462149,48.17
SH603757,SH603757,大元泵业,35.28,-4.7,62.2624,17.7983,6581387298.0,165165382.0,4615952,32.633
SH603758,SH603758,秦安股份,16.06,-3.14,17.48,7.3686,7047080607.0,142961014.0,8679183,39.998
SH603759,SH603759,海天股份,10.36,-4.69,,,4783833600.0,218199500.0,20550110,18.108
SH603766,SH603766,隆鑫通用,13.04,0.23,14.72,7.3473,26778185724.0,272487868.0,20847950,14.882
SH603767,SH603767,中马传动,22.28,-3.05,40.62,10.048,6876309820.0,165236247.0,7347300,817.644
SH603768,SH603768,常青股份,11.79,-4.15,15.1709,9.4868,2805499554.0,39346956.0,3283400,
SH603773,SH603773,沃格光电,26.85,-5.49,39.45,19.0608,6032084296.0,151691621.0,5559330,
SH603776,SH603776,永安行,18.59,-1.43,25.082,11.4816,5219339033.0,70324381.0,3771367,
SH603777,SH603777,来伊份,12.99,-3.64,24.6,10.1,4344169916.0,117256872.0,8853640,
SH603778,SH603778,国晟科技,7.35,-8.92,9.37,2.49,4826319582.0,1163722335.0,157039519,
SH603779,SH603779,威龙股份,6.87,-4.18,12.7343,6.3022,2281408520.0,64381278.0,9185500,
SH603786,SH603786,科博达,70.79,0.9,109.23,48.6117,28589015793.0,372013477.0,5232585,33.529
SH603787,SH603787,新日股份,13.51,-3.5,16.0666,8.2585,3109242603.0,96573370.0,7045900,53.229
SH603788,SH603788,宁波高发,15.43,-3.68,21.85,11.7875,3441893999.0,45674658.0,2925240,17.752
SH603789,SH603789,*ST星农,5.58,-3.79,11.3,4.77,1509118812.0,33566446.0,5931710,
SH603790,SH603790,雅运股份,18.76,-4.09,26.2,9.8255,3589913600.0,60655351.0,3174980,62.648
SH603797,SH603797,联泰环保,4.61,-6.11,5.2406,3.4839,2658149926.0,55350366.0,11766763,20.984
SH603798,SH603798,康普顿,14.46,-6.77,18.23,7.2624,3708261939.0,85161309.0,5690340,71.47
SH603799,SH603799,华友钴业,59.68,-8.94,73.0,26.9713,113159086685.0,6706373862.0,109853388,21.149
SH603800,SH603800,洪田股份,42.31,-4.06,63.18,19.8229,8800480000.0,153963317.0,3571614,93.332
SH603801,SH603801,志邦家居,9.35,-2.6,14.5355,9.07,4061181532.0,73563408.0,7780756,13.889
SH603803,SH603803,瑞斯康达,10.41,-3.7,15.58,7.28,4423037828.0,969385528.0,89302878,
SH603806,SH603806,福斯特,14.14,-3.94,17.5238,11.4997,36887571213.0,492965912.0,34790528,50.042
SH603808,SH603808,歌力思,8.76,-4.16,9.5,5.7251,3233253611.0,64431673.0,7260045,
SH603809,SH603809,豪能股份,11.77,-0.59,18.12,7.9445,10831799258.0,254958226.0,21713009,31.488
SH603810,SH603810,丰山集团,15.99,-6.38,19.32,8.16,2643273097.0,67454327.0,4129040,92.758
SH603811,SH603811,诚意药业,10.99,-3.09,16.97,7.0239,3597074477.0,77725098.0,6992294,15.892
SH603813,SH603813,*ST原尚,38.3,-4.92,41.75,9.09,4022074500.0,77163309.0,1984466,
SH603815,SH603815,交建股份,10.94,-2.32,14.93,5.2376,6771031131.0,139590370.0,12633600,40.591
SH603816,SH603816,顾家家居,30.28,-2.01,32.21,21.0379,24873551995.0,252285381.0,8262708,15.581
SH603817,SH603817,海峡环保,7.01,-6.53,9.55,4.8444,3996289113.0,356852567.0,49226206,18.731
SH603818,SH603818,曲美家居,3.94,-3.9,5.59,2.25,2704982789.0,100279803.0,24641600,
SH603819,SH603819,神力股份,11.02,-5.41,17.6736,10.7339,2399386661.0,52636401.0,4675144,91.142
SH603822,SH603822,嘉澳环保,81.59,-9.99,119.98,40.08,6268224039.0,268532227.0,3235391,
SH603823,SH603823,百合花,14.78,-5.07,19.39,8.2533,6153914665.0,175291231.0,11654310,36.705
SH603825,SH603825,ST华扬,9.1,-3.91,18.6,9.01,2305362623.0,45350661.0,4898334,
SH603826,SH603826,坤彩科技,17.72,-3.22,23.55,17.14,11610144000.0,72631728.0,4047097,324.051
SH603828,SH603828,ST柯利达,7.01,-2.23,8.11,2.78,4177680708.0,55974664.0,7877375,
SH603829,SH603829,洛凯股份,25.94,10.01,26.59,11.9226,4736030208.0,135756703.0,5337432,41.677
SH603833,SH603833,欧派家居,53.2,-1.95,76.2612,51.3,32406924704.0,171515024.0,3209868,13.499
SH603836,SH603836,海程邦达,14.63,-6.16,,,3002591517.0,69926698.0,4672300,88.488
SH603838,SH603838,*ST四通,7.54,-1.82,8.87,4.0,2412920640.0,18798992.0,2537500,
SH603839,SH603839,安正时尚,8.57,-6.13,11.58,4.3015,3334025665.0,104809055.0,11894520,
SH603843,SH603843,*ST正平,8.66,0.0,8.66,2.06,6058737232.0,,,
SH603848,SH603848,好太太,19.1,-3.68,34.29,12.4864,7685964360.0,52644290.0,2722300,38.187
SH603855,SH603855,华荣股份,18.94,-0.58,25.5513,15.7576,6392458340.0,77337340.0,4071500,14.514
SH603856,SH603856,东宏股份,12.47,-3.18,14.7332,9.9238,3517239068.0,49109309.0,3882200,20.131
SH603858,SH603858,步长制药,16.74,-3.52,20.1489,13.5403,17653475719.0,148465963.0,8771924,10618.129
SH603859,SH603859,能科科技,38.28,-3.04,53.02,23.8263,9367027994.0,238565899.0,6165825,39.162
SH603860,SH603860,中公高科,30.21,-4.97,35.75,25.0912,2014402800.0,61052843.0,1989200,45.942
SH603861,SH603861,白云电器,11.46,-5.45,14.82,7.4399,6194450364.0,325581165.0,27440686,28.081
SH603863,SH603863,松炀资源,17.98,-4.46,27.8,10.25,3679607000.0,135851091.0,7512259,
SH603866,SH603866,桃李面包,5.47,-2.5,7.9934,5.1498,8750463778.0,106325099.0,19166118,22.722
SH603867,SH603867,新化股份,28.03,-2.88,33.7,21.5138,5406805197.0,125341883.0,4493390,23.335
SH603868,SH603868,飞科电器,35.01,-2.64,50.8199,32.5579,15250356000.0,41158248.0,1164300,33.861
SH603869,SH603869,ST智知,9.95,-4.23,11.2,5.0613,4916460051.0,25165726.0,2498050,129.429
SH603871,SH603871,嘉友国际,13.3,-2.21,15.1316,9.0105,18194515151.0,137145569.0,10253069,17.137
SH603876,SH603876,鼎胜新材,12.65,-9.32,15.92,7.125,11755230244.0,849156319.0,65216159,30.67
SH603877,SH603877,太平鸟,15.95,-6.18,18.05,13.0371,7513653396.0,249299894.0,15340998,41.999
SH603878,SH603878,武进不锈,9.29,-3.73,12.61,4.7565,5212358304.0,154970622.0,16329852,124.435
SH603879,SH603879,永悦科技,5.61,-6.81,7.85,3.33,2015922308.0,70684086.0,12246900,
SH603880,SH603880,南卫股份,6.41,-6.7,7.55,3.85,1852759220.0,52776109.0,8036241,
SH603881,SH603881,数据港,32.01,-7.83,43.4709,13.1556,22995247738.0,1545264444.0,46892545,156.476
SH603882,SH603882,金域医学,28.75,-0.86,41.0833,23.8186,13318675406.0,195251667.0,6778192,
SH603883,SH603883,老百姓,15.68,-3.98,22.6921,14.9568,11899398900.0,261297666.0,16387721,28.497
SH603885,SH603885,吉祥航空,13.24,-0.97,15.5188,11.8253,28916229748.0,195120854.0,14600384,39.462
SH603886,SH603886,元祖股份,12.58,-2.86,14.6803,11.601,3019200000.0,85077887.0,6631700,23.881
SH603887,SH603887,城地香江,13.94,-2.59,24.2,12.65,8392290129.0,151689814.0,10806390,
SH603888,SH603888,新华网,19.5,0.0,22.53,15.2845,13157394276.0,228556392.0,11736630,46.733
SH603889,SH603889,新澳股份,7.15,-7.02,8.69,4.8409,5221226317.0,200246887.0,27321952,11.986
SH603890,SH603890,春秋电子,14.22,-1.8,16.86,8.4401,6483526680.0,480028443.0,32736497,21.513
SH603893,SH603893,瑞芯微,169.01,0.2,,,71139528641.0,1691096020.0,9939354,69.558
SH603895,SH603895,天永智能,26.34,-5.93,35.56,18.41,2846827200.0,53468680.0,2007800,
SH603896,SH603896,寿仙谷,19.98,-2.77,23.6441,18.0023,3960913342.0,47342290.0,2351878,29.058
SH603897,SH603897,长城科技,23.61,-4.99,29.0794,18.2785,4873946428.0,141832554.0,5955300,18.592
SH603898,SH603898,好莱客,15.37,10.02,15.37,8.2236,4785373603.0,405543464.0,27485297,228.848
SH603899,SH603899,晨光股份,28.04,-1.13,36.0,26.1014,25824009371.0,103277954.0,3676200,19.526
SH603900,SH603900,莱绅通灵,8.72,-4.8,14.98,4.92,2991167885.0,89374003.0,10050480,
SH603901,SH603901,永创智能,11.62,-3.57,13.66,6.6903,5666771229.0,214424113.0,18482836,88.979
SH603903,SH603903,中持股份,15.55,-4.83,17.6,5.71,3970217914.0,219649461.0,14004432,
SH603906,SH603906,龙蟠科技,16.87,-9.98,21.58,8.16,11557281094.0,688162785.0,39546894,
SH603908,SH603908,牧高笛,24.0,-6.21,28.8254,19.3241,2240784000.0,81739988.0,3340041,80.078
SH603909,SH603909,建发合诚,11.9,-9.64,14.87,7.4115,3102010366.0,202916610.0,16247572,28.448
SH603912,SH603912,佳力图,8.18,-3.99,11.9,6.7497,4432261867.0,92543380.0,11163112,
SH603915,SH603915,国茂股份,15.67,-0.57,22.0447,10.2449,10289430962.0,222932120.0,14221860,38.064
SH603916,SH603916,苏博特,9.4,-4.28,14.07,6.5486,4007176102.0,67836136.0,7106546,35.973
SH603917,SH603917,合力科技,13.7,-4.93,16.88,9.61,2792608000.0,139333130.0,10012008,275.835
SH603918,SH603918,金桥信息,16.8,-0.83,24.53,10.78,6138750677.0,322257008.0,19122894,
SH603919,SH603919,金徽酒,20.47,-0.1,23.53,17.165,10383612139.0,155486159.0,7620784,27.406
SH603920,SH603920,世运电路,36.19,-2.29,51.35,20.4404,26078235952.0,655637765.0,18088502,31.92
SH603922,SH603922,金鸿顺,19.5,-4.22,28.22,15.55,3494400000.0,93156847.0,4707200,177.007
SH603926,SH603926,铁流股份,14.38,-4.13,19.11,7.5597,3375224866.0,72085391.0,4967388,33.179
SH603927,SH603927,中科软,19.8,-3.04,24.8189,17.5584,16454592000.0,280785646.0,14035476,68.942
SH603928,SH603928,兴业股份,16.73,2.32,22.1797,7.3755,4384598400.0,353635749.0,21543986,56.218
SH603929,SH603929,亚翔集成,52.5,-2.94,58.73,23.4927,11201400000.0,262787960.0,4857800,17.52
SH603931,SH603931,格林达,30.28,-2.04,,,6042627746.0,342362094.0,11048888,47.354
SH603933,SH603933,睿能科技,18.4,-4.66,24.63,11.906,3818820180.0,144806809.0,7767288,223.319
SH603936,SH603936,博敏电子,10.08,-5.79,15.27,6.15,6354411880.0,262714803.0,25607117,
SH603937,SH603937,丽岛新材,11.8,-6.5,14.11,7.16,2464889917.0,71151945.0,5890600,
SH603938,SH603938,三孚股份,17.37,-8.91,23.86,9.9376,6646187513.0,350781045.0,19655868,85.888
SH603939,SH603939,益丰药房,23.33,-1.69,28.4479,21.8075,28285698245.0,163458422.0,6956137,17.22
SH603948,SH603948,建业股份,25.55,-3.51,,,4151598217.0,142834974.0,5533381,19.003
