symbol,code,name,current,chg,percent,last_close,open,high,low,volume,amount,marketcapital,pe_ttm,high52w,low52w,hasexist,stock_type,crawl_time
SH600267,SH600267,海正药业,10.29,-0.43,-4.01,10.72,10.66,10.79,10.27,16329783,170885815.0,12336147937.0,22.561,13.06,7.3955,false,sha,2025-11-22 12:31:53
SH600268,SH600268,国电南自,10.21,-0.6,-5.55,10.81,10.68,10.7,10.2,30542736,317301699.0,10372040643.0,23.236,14.6,5.9501,false,sha,2025-11-22 12:31:53
SH600269,SH600269,赣粤高速,5.25,-0.14,-2.6,5.39,5.37,5.39,5.24,19670284,104479266.0,12260886824.0,6.984,5.59,4.482,false,sha,2025-11-22 12:31:53
SH600271,SH600271,航天信息,8.47,-0.37,-4.19,8.84,8.73,8.81,8.44,41325695,353815220.0,15693932884.0,0.0,10.4553,7.8664,false,sha,2025-11-22 12:31:53
SH600272,SH600272,开开实业,13.91,-0.67,-4.6,14.58,14.12,14.92,13.82,19334551,276903556.0,3653488555.0,275.478,21.2931,11.2247,false,sha,2025-11-22 12:31:53
SH600273,SH600273,嘉化能源,8.37,-0.21,-2.45,8.58,8.57,8.57,8.33,25015100,210759238.0,11357081599.0,10.922,9.28,6.9883,false,sha,2025-11-22 12:31:53
SH600276,SH600276,恒瑞医药,59.5,-1.13,-1.86,60.63,60.33,61.1,59.31,44733534,2679336097.0,394913392503.0,52.88,74.04,42.2477,false,sha,2025-11-22 12:31:53
SH600278,SH600278,东方创业,7.68,-0.43,-5.3,8.11,8.04,8.15,7.65,17480900,136589988.0,6696311478.0,32.135,9.0899,5.5747,false,sha,2025-11-22 12:31:53
SH600279,SH600279,重庆港,5.01,-0.28,-5.29,5.29,5.26,5.29,5.01,18885000,96729093.0,5946200078.0,11.832,7.2896,4.3698,false,sha,2025-11-22 12:31:53
SH600280,SH600280,中央商场,3.51,-0.39,-10.0,3.9,3.57,3.75,3.51,135545344,488524445.0,3960455106.0,0.0,5.65,3.1,false,sha,2025-11-22 12:31:53
SH600281,SH600281,华阳新材,5.73,-0.39,-6.37,6.12,6.18,6.18,5.71,14877420,86953997.0,2947523603.0,0.0,8.45,2.9,false,sha,2025-11-22 12:31:53
SH600282,SH600282,南钢股份,5.51,-0.02,-0.36,5.53,5.53,5.6,5.47,33240063,183982649.0,33969651471.0,12.658,5.79,3.8579,false,sha,2025-11-22 12:31:53
SH600283,SH600283,钱江水利,9.46,-0.07,-0.73,9.53,9.49,9.68,9.35,10742382,101686569.0,5305403535.0,22.701,11.0824,8.3898,false,sha,2025-11-22 12:31:53
SH600284,SH600284,浦东建设,7.24,-0.31,-4.11,7.55,7.5,7.62,7.2,21125425,155211179.0,7024653440.0,18.839,10.65,5.5693,false,sha,2025-11-22 12:31:53
SH600285,SH600285,羚锐制药,22.14,-0.31,-1.38,22.45,22.4,22.54,22.12,5776080,128771278.0,12555936860.0,15.703,24.75,19.0798,false,sha,2025-11-22 12:31:53
SH600287,SH600287,苏豪时尚,5.53,-0.28,-4.82,5.81,5.79,5.83,5.45,6948710,39122028.0,2426829296.0,97.677,6.66,3.93,false,sha,2025-11-22 12:31:53
SH600288,SH600288,大恒科技,14.66,-0.64,-4.18,15.3,15.2,15.2,14.66,12369300,184341613.0,6403488000.0,148.447,17.5,7.2,false,sha,2025-11-22 12:31:53
SH600289,SH600289,ST信通,6.06,-0.19,-3.04,6.25,6.23,6.23,5.97,4958600,30187410.0,3824175538.0,0.0,9.64,1.7,false,sha,2025-11-22 12:31:53
SH600292,SH600292,远达环保,12.59,-0.44,-3.38,13.03,12.91,12.99,12.57,21122030,269534491.0,55146796071.0,15228.892,19.8,11.02,false,sha,2025-11-22 12:31:53
SH600293,SH600293,三峡新材,3.01,-0.21,-6.52,3.22,3.24,3.24,3.0,54175700,167549481.0,3492036588.0,0.0,4.15,2.46,false,sha,2025-11-22 12:31:53
SH600295,SH600295,鄂尔多斯,11.1,-0.44,-3.81,11.54,11.5,11.5,11.09,12645356,142303573.0,31066416419.0,16.955,12.21,7.9285,false,sha,2025-11-22 12:31:53
SH600298,SH600298,安琪酵母,38.9,-0.38,-0.97,39.28,39.2,39.47,38.61,6345478,247471177.0,33767474522.0,22.696,42.51,31.4282,false,sha,2025-11-22 12:31:53
SH600299,SH600299,安迪苏,9.27,-0.22,-2.32,9.49,9.42,9.5,9.25,8276900,77304279.0,24861224801.0,20.867,12.6259,9.0887,false,sha,2025-11-22 12:31:53
SH600300,SH600300,维维股份,3.42,-0.11,-3.12,3.53,3.52,3.58,3.42,39530553,137806652.0,5530626256.0,13.609,4.3351,2.6841,false,sha,2025-11-22 12:31:53
SH600301,SH600301,华锡有色,34.95,-1.64,-4.48,36.59,35.3,36.34,34.57,16644974,586468498.0,22108233391.0,36.15,38.54,16.57,false,sha,2025-11-22 12:31:53
SH600302,SH600302,标准股份,9.56,-0.33,-3.34,9.89,9.72,9.9,9.51,14556700,140662661.0,3307853726.0,0.0,12.77,4.0,false,sha,2025-11-22 12:31:53
SH600303,SH600303,曙光股份,3.38,-0.2,-5.59,3.58,3.56,3.61,3.37,35414901,122488663.0,2310582233.0,0.0,4.75,2.67,false,sha,2025-11-22 12:31:53
SH600305,SH600305,恒顺醋业,7.89,-0.2,-2.47,8.09,8.05,8.13,7.88,14475901,115424834.0,8730060356.0,58.616,8.7651,6.8206,false,sha,2025-11-22 12:31:53
SH600307,SH600307,酒钢宏兴,1.6,-0.06,-3.61,1.66,1.65,1.66,1.59,80567250,130323103.0,10021371878.0,0.0,2.02,1.23,false,sha,2025-11-22 12:31:53
SH600308,SH600308,华泰股份,3.86,-0.15,-3.74,4.01,3.98,4.05,3.83,40730089,158915386.0,5855118879.0,0.0,4.63,3.033,false,sha,2025-11-22 12:31:53
SH600309,SH600309,万华化学,62.71,-1.59,-2.47,64.3,63.85,63.93,62.33,29871474,1882363020.0,196311875666.0,17.69,76.2246,52.1,false,sha,2025-11-22 12:31:53
SH600310,SH600310,广西能源,3.77,-0.17,-4.31,3.94,3.91,3.93,3.76,36546160,139973625.0,5525729422.0,0.0,5.5105,3.76,false,sha,2025-11-22 12:31:53
SH600312,SH600312,平高电气,16.25,-1.04,-6.02,17.29,16.98,17.03,16.22,36777086,610522709.0,22049971271.0,19.199,20.08,14.0541,false,sha,2025-11-22 12:31:53
SH600313,SH600313,农发种业,6.84,0.2,3.01,6.64,6.67,7.11,6.67,129949542,898760828.0,7402238855.0,138.357,8.17,6.12,false,sha,2025-11-22 12:31:53
SH600315,SH600315,上海家化,22.93,-0.46,-1.97,23.39,23.3,23.7,22.9,6676364,155452937.0,15414141721.0,0.0,29.7067,15.2777,false,sha,2025-11-22 12:31:53
SH600316,SH600316,洪都航空,33.11,-0.2,-0.6,33.31,33.19,33.45,32.65,6187964,204589474.0,23743661492.0,643.615,47.47,26.9071,false,sha,2025-11-22 12:31:53
SH600318,SH600318,新力金融,8.48,-0.4,-4.5,8.88,8.82,8.88,8.44,14991607,129022734.0,4347930319.0,116.071,11.4,7.1953,false,sha,2025-11-22 12:31:53
SH600319,SH600319,亚星化学,9.38,-1.04,-9.98,10.42,9.39,9.68,9.38,16071900,150918242.0,3636714022.0,0.0,11.85,4.3,false,sha,2025-11-22 12:31:53
SH600320,SH600320,振华重工,4.56,-0.12,-2.56,4.68,4.65,4.68,4.54,51299546,236123819.0,24023691965.0,38.468,5.8734,3.5536,false,sha,2025-11-22 12:31:53
SH600322,SH600322,津投城开,2.47,-0.09,-3.52,2.56,2.54,2.59,2.46,32485700,81265827.0,2731079000.0,0.0,3.62,1.9,false,sha,2025-11-22 12:31:53
SH600323,SH600323,瀚蓝环境,29.25,-0.81,-2.69,30.06,30.15,30.18,29.16,6330783,187025257.0,23848904021.0,12.662,30.98,18.5509,false,sha,2025-11-22 12:31:53
SH600325,SH600325,华发股份,4.75,-0.13,-2.66,4.88,4.82,4.89,4.74,37005808,178064791.0,13072722551.0,0.0,6.674,4.6731,false,sha,2025-11-22 12:31:53
SH600326,SH600326,西藏天路,10.9,-0.4,-3.54,11.3,11.2,11.34,10.9,49970117,552653578.0,14850862211.0,0.0,19.5,5.64,false,sha,2025-11-22 12:31:53
SH600327,SH600327,大东方,4.88,-0.27,-5.24,5.15,5.11,5.29,4.88,75990433,384750278.0,4317724048.0,268.554,8.9739,4.2832,false,sha,2025-11-22 12:31:53
SH600328,SH600328,中盐化工,8.28,-0.54,-6.12,8.82,8.7,8.7,8.27,54495578,460422380.0,12141042933.0,4596.625,9.34,6.5939,false,sha,2025-11-22 12:31:53
SH600329,SH600329,达仁堂,45.42,-0.9,-1.94,46.32,46.1,46.51,44.8,7118169,323920859.0,34977685650.0,9.777,50.97,27.4528,false,sha,2025-11-22 12:31:53
SH600330,SH600330,天通股份,8.81,-0.46,-4.96,9.27,9.17,9.22,8.81,39970374,357977657.0,10866557205.0,497.805,13.31,5.8811,false,sha,2025-11-22 12:31:53
SH600331,SH600331,宏达股份,11.05,-0.91,-7.61,11.96,11.72,11.98,10.99,104132977,1180403242.0,29189680000.0,0.0,12.2,5.64,false,sha,2025-11-22 12:31:53
SH600332,SH600332,白云山,25.9,-0.39,-1.48,26.29,26.21,26.4,25.9,12129908,316539405.0,42107985579.0,14.099,28.7511,23.8235,false,sha,2025-11-22 12:31:53
SH600333,SH600333,长春燃气,6.26,-0.45,-6.71,6.71,6.67,6.77,6.25,39662085,255335053.0,3812532082.0,0.0,8.25,3.93,false,sha,2025-11-22 12:31:53
SH600335,SH600335,国机汽车,6.06,-0.17,-2.73,6.23,6.23,6.25,6.05,18746150,115001869.0,9064479474.0,20.287,7.1449,5.4053,false,sha,2025-11-22 12:31:53
SH600336,SH600336,澳柯玛,7.43,-0.1,-1.33,7.53,7.42,7.63,7.36,21314562,159474575.0,5929249734.0,0.0,8.738,5.073,false,sha,2025-11-22 12:31:53
SH600337,SH600337,美克家居,2.38,-0.09,-3.64,2.47,2.46,2.51,2.35,45547260,109816592.0,3420055566.0,0.0,2.9896,1.55,false,sha,2025-11-22 12:31:53
SH600338,SH600338,西藏珠峰,14.91,-1.66,-10.02,16.57,15.72,15.77,14.91,74752509,1128475962.0,13630873605.0,30.499,17.48,8.2249,false,sha,2025-11-22 12:31:53
SH600339,SH600339,中油工程,3.38,-0.15,-4.25,3.53,3.52,3.53,3.38,51664099,177574232.0,18871038452.0,35.838,3.994,2.9388,false,sha,2025-11-22 12:31:53
SH600340,SH600340,华夏幸福,2.82,-0.31,-9.9,3.13,2.83,2.97,2.82,344000620,980877685.0,11036691364.0,0.0,4.15,1.85,false,sha,2025-11-22 12:31:53
SH600343,SH600343,航天动力,18.0,0.09,0.5,17.91,17.9,19.7,17.62,103208433,1929863392.0,11487714264.0,0.0,19.7,9.6,false,sha,2025-11-22 12:31:53
SH600345,SH600345,长江通信,23.14,-1.05,-4.34,24.19,23.9,24.0,23.01,4265978,99561935.0,7627224734.0,55.461,32.68,18.7979,false,sha,2025-11-22 12:31:53
SH600346,SH600346,恒力石化,18.61,-0.46,-2.41,19.07,18.85,19.02,18.54,31455848,589020967.0,130997647017.0,18.818,20.98,13.5063,false,sha,2025-11-22 12:31:53
SH600348,SH600348,华阳股份,7.76,-0.26,-3.24,8.02,7.91,8.0,7.74,41033130,321614921.0,27994200000.0,18.298,8.99,5.8996,false,sha,2025-11-22 12:31:53
SH600350,SH600350,山东高速,9.45,-0.08,-0.84,9.53,9.5,9.55,9.41,7855488,74453850.0,45686694296.0,13.846,11.0912,8.47,false,sha,2025-11-22 12:31:53
SH600351,SH600351,亚宝药业,6.4,-0.27,-4.05,6.67,6.63,6.69,6.4,17998398,116932023.0,4428800294.0,19.873,8.68,5.0968,false,sha,2025-11-22 12:31:53
SH600352,SH600352,浙江龙盛,10.57,-0.17,-1.58,10.74,10.69,10.75,10.44,33831711,358060908.0,34387717760.0,16.581,11.36,8.3397,false,sha,2025-11-22 12:31:53
SH600353,SH600353,旭光电子,13.86,-0.64,-4.41,14.5,14.2,14.4,13.85,20532157,288809022.0,11503470673.0,93.739,21.55,6.5126,false,sha,2025-11-22 12:31:53
SH600354,SH600354,敦煌种业,6.46,-0.12,-1.82,6.58,6.59,6.85,6.46,68649060,458422669.0,3409601437.0,49.331,7.69,5.27,false,sha,2025-11-22 12:31:53
SH600355,SH600355,*ST精伦,2.94,-0.1,-3.29,3.04,3.05,3.06,2.93,15157600,45201795.0,1446742248.0,0.0,5.49,2.39,false,sha,2025-11-22 12:31:53
SH600356,SH600356,恒丰纸业,8.74,-0.5,-5.41,9.24,9.19,9.22,8.7,7899600,70307754.0,2610912244.0,16.947,10.76,6.4748,false,sha,2025-11-22 12:31:53
SH600358,SH600358,ST联合,5.63,-0.28,-4.74,5.91,5.89,5.89,5.61,11783419,67168218.0,2842793396.0,0.0,8.1,3.13,false,sha,2025-11-22 12:31:53
SH600359,SH600359,新农开发,7.06,-0.15,-2.08,7.21,7.25,7.42,7.02,16063768,116249045.0,2693480509.0,285.87,8.93,5.9,false,sha,2025-11-22 12:31:53
SH600360,SH600360,*ST华微,7.73,-0.22,-2.77,7.95,7.85,7.92,7.66,16555494,128501380.0,7423082700.0,42.317,10.3793,4.0955,false,sha,2025-11-22 12:31:53
SH600361,SH600361,创新新材,4.25,-0.24,-5.35,4.49,4.45,4.45,4.25,62450301,269899015.0,15963306693.0,17.182,4.94,3.3563,false,sha,2025-11-22 12:31:54
SH600362,SH600362,江西铜业,35.67,-1.45,-3.91,37.12,36.1,36.38,35.5,35933831,1292242705.0,123515557876.0,15.437,45.15,18.4674,false,sha,2025-11-22 12:31:54
SH600363,SH600363,联创光电,53.92,-1.19,-2.16,55.11,54.5,54.7,52.67,9251480,496092800.0,24311905224.0,79.411,72.0,42.4603,false,sha,2025-11-22 12:31:54
SH600365,SH600365,ST通葡,3.16,-0.16,-4.82,3.32,3.29,3.29,3.15,9637500,30917427.0,1426044800.0,0.0,3.63,2.3,false,sha,2025-11-22 12:31:54
SH600366,SH600366,宁波韵升,12.56,-0.55,-4.2,13.11,12.92,13.0,12.54,26211698,333307071.0,13803955601.0,45.734,18.45,6.8525,false,sha,2025-11-22 12:31:54
SH600367,SH600367,红星发展,16.49,-1.83,-9.99,18.32,18.1,18.23,16.49,42545597,723990191.0,5625248574.0,40.479,19.7773,10.5267,false,sha,2025-11-22 12:31:54
SH600368,SH600368,五洲交通,3.98,-0.3,-7.01,4.28,4.22,4.22,3.97,69822347,283077638.0,6406422355.0,10.008,5.8661,3.6166,false,sha,2025-11-22 12:31:54
SH600369,SH600369,西南证券,4.44,-0.16,-3.48,4.6,4.57,4.59,4.43,51825283,233093369.0,29504284511.0,31.996,5.4425,3.7989,false,sha,2025-11-22 12:31:54
SH600370,SH600370,三房巷,2.3,-0.14,-5.74,2.44,2.41,2.44,2.3,49277750,115983692.0,8962353468.0,0.0,3.17,1.48,false,sha,2025-11-22 12:31:54
SH600371,SH600371,万向德农,9.38,-0.09,-0.95,9.47,9.45,9.81,9.3,27320705,262713702.0,2744381640.0,135.795,12.5897,7.5735,false,sha,2025-11-22 12:31:54
SH600372,SH600372,中航机载,12.04,-0.26,-2.11,12.3,12.17,12.29,11.92,40346357,487172257.0,58260315425.0,70.404,13.05,9.9194,false,sha,2025-11-22 12:31:54
SH600373,SH600373,中文传媒,10.56,-0.47,-4.26,11.03,10.95,11.09,10.51,23659107,253054292.0,14440854057.0,40.144,13.6789,9.7101,false,sha,2025-11-22 12:31:54
SH600375,SH600375,汉马科技,6.2,-0.39,-5.92,6.59,6.51,6.55,6.2,40776550,257386318.0,9939042475.0,17.435,8.84,5.0,false,sha,2025-11-22 12:31:54
SH600376,SH600376,首开股份,5.68,-0.32,-5.33,6.0,5.88,6.09,5.68,225882723,1309759792.0,14651930575.0,0.0,8.85,2.12,false,sha,2025-11-22 12:31:54
SH600377,SH600377,宁沪高速,13.29,-0.07,-0.52,13.36,13.34,13.53,13.26,8771742,117600520.0,66951664275.0,14.355,15.8514,12.39,false,sha,2025-11-22 12:31:54
SH600378,SH600378,昊华科技,29.11,-1.74,-5.64,30.85,30.3,30.68,29.06,11317649,335472189.0,37551888938.0,26.196,34.15,23.3214,false,sha,2025-11-22 12:31:54
SH600379,SH600379,宝光股份,11.17,-0.75,-6.29,11.92,11.8,11.9,11.13,7698600,87847574.0,3688351470.0,52.103,14.7029,7.9251,false,sha,2025-11-22 12:31:54
SH600380,SH600380,健康元,11.96,-0.31,-2.53,12.27,12.22,12.34,11.95,19248127,232927140.0,21880262497.0,16.015,14.21,9.9064,false,sha,2025-11-22 12:31:54
SH600381,SH600381,*ST春天,4.53,0.01,0.22,4.52,4.54,4.73,4.51,7436249,34265267.0,2659385157.0,0.0,5.84,2.93,false,sha,2025-11-22 12:31:54
SH600382,SH600382,广东明珠,6.63,-0.31,-4.47,6.94,6.89,6.9,6.6,18509680,124322961.0,4603925630.0,21.237,8.19,3.6881,false,sha,2025-11-22 12:31:54
SH600383,SH600383,金地集团,3.69,-0.11,-2.89,3.8,3.73,3.84,3.68,85444027,320582281.0,16658813381.0,0.0,5.99,3.52,false,sha,2025-11-22 12:31:54
SH600386,SH600386,北巴传媒,4.5,-0.27,-5.66,4.77,4.78,4.82,4.49,21550606,99393651.0,3628800000.0,4418.037,5.4584,3.5824,false,sha,2025-11-22 12:31:54
SH600388,SH600388,龙净环保,15.31,-0.44,-2.79,15.75,15.84,15.87,15.3,14625768,226486993.0,19444408746.0,20.184,17.43,10.9076,false,sha,2025-11-22 12:31:54
SH600389,SH600389,江山股份,21.93,-0.92,-4.03,22.85,22.59,22.69,21.9,5917757,131275721.0,9444154500.0,19.754,26.992,12.9572,false,sha,2025-11-22 12:31:54
SH600390,SH600390,五矿资本,5.55,-0.26,-4.48,5.81,5.78,5.78,5.54,59986551,337193203.0,24964263297.0,592.39,7.7223,4.9451,false,sha,2025-11-22 12:31:54
SH600391,SH600391,航发科技,26.61,-0.42,-1.55,27.03,26.79,27.37,26.05,8184553,217788233.0,8784742456.0,196.203,35.22,17.2,false,sha,2025-11-22 12:31:54
SH600392,SH600392,盛和资源,20.1,-1.11,-5.23,21.21,20.8,20.81,20.01,55889675,1134177226.0,35231814057.0,39.063,27.5939,9.5667,false,sha,2025-11-22 12:31:54
